Hauljoin,Pred_nodc,Pred_specn,Prey_nodc,Pred_len,Year,Month,day,region,Pred_name,Prey_Name,Vessel,Cruise,Haul,Rlat,Rlong,Gear_depth,Bottom_depth,Start_hour,Surface_temp,Gear_temp,INPFC_Area,Stationid,Start_date,Prey_sz1,Prey_sex
11090870,8791030401,1,6179180107,77,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Coonstripe shrimp Pandalus danae,143,201301,250,60.2,-145.3,23,29,16,14.9,8.1,640,299-179,7/25/13 0:00,25,3
11090870,8791030401,2,8791030601,68,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Pacific tomcod Microgadus proximus,143,201301,250,60.2,-145.3,23,29,16,14.9,8.1,640,299-179,7/25/13 0:00,150,3
11090870,8791030401,2,8791030601,68,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Pacific tomcod Microgadus proximus,143,201301,250,60.2,-145.3,23,29,16,14.9,8.1,640,299-179,7/25/13 0:00,95,3
11090871,8791030401,1,8842120903,37,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Daubed shanny Leptoclinus maculatus,143,201301,251,60.14,-145.06,43,49,17,16,6.3,640,302-177,7/25/13 0:00,87,3
11090871,8791030401,1,8842120903,37,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Daubed shanny Leptoclinus maculatus,143,201301,251,60.14,-145.06,43,49,17,16,6.3,640,302-177,7/25/13 0:00,75,3
11090871,8791030401,1,8842120903,37,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Daubed shanny Leptoclinus maculatus,143,201301,251,60.14,-145.06,43,49,17,16,6.3,640,302-177,7/25/13 0:00,70,3
11090871,8791030401,2,8842120000,50,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Stichaeidae (prickleback) ,143,201301,251,60.14,-145.06,43,49,17,16,6.3,640,302-177,7/25/13 0:00,225,3
11090871,8791030401,2,8842120903,50,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Daubed shanny Leptoclinus maculatus,143,201301,251,60.14,-145.06,43,49,17,16,6.3,640,302-177,7/25/13 0:00,100,3
11090871,8791030401,2,8842120903,50,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Daubed shanny Leptoclinus maculatus,143,201301,251,60.14,-145.06,43,49,17,16,6.3,640,302-177,7/25/13 0:00,90,3
11090871,8791030401,2,8842120903,50,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Daubed shanny Leptoclinus maculatus,143,201301,251,60.14,-145.06,43,49,17,16,6.3,640,302-177,7/25/13 0:00,90,3
11090871,8791030401,2,8842120903,50,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Daubed shanny Leptoclinus maculatus,143,201301,251,60.14,-145.06,43,49,17,16,6.3,640,302-177,7/25/13 0:00,85,3
11090871,8791030401,2,8842120903,50,2013,7,25,GOA,Gadus macrocephalus (Pacific cod),Daubed shanny Leptoclinus maculatus,143,201301,251,60.14,-145.06,43,49,17,16,6.3,640,302-177,7/25/13 0:00,80,3
11090882,8791030401,1,8793010400,31,2013,7,28,GOA,Gadus macrocephalus (Pacific cod),Zoarcidae (eelpout) Gymnelus sp.,143,201301,262,59.1,-139.98,117,122,9,15.9,5.9,650,363-156,7/28/13 0:00,27,3
11090886,8791030401,1,8755030201,69,2013,7,29,GOA,Gadus macrocephalus (Pacific cod),Capelin Mallotus villosus,143,201301,266,58.44,-138.28,118,123,7,15.5,6,650,384-142,7/29/13 0:00,90,3
11090886,8791030401,1,8755030201,69,2013,7,29,GOA,Gadus macrocephalus (Pacific cod),Capelin Mallotus villosus,143,201301,266,58.44,-138.28,118,123,7,15.5,6,650,384-142,7/29/13 0:00,117,3
11090886,8791030401,1,8791030701,69,2013,7,29,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201301,266,58.44,-138.28,118,123,7,15.5,6,650,384-142,7/29/13 0:00,150,3
11090886,8791030401,1,8791030701,69,2013,7,29,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201301,266,58.44,-138.28,118,123,7,15.5,6,650,384-142,7/29/13 0:00,170,3
11090886,8791030401,2,8791030701,84,2013,7,29,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201301,266,58.44,-138.28,118,123,7,15.5,6,650,384-142,7/29/13 0:00,180,3
11090886,8791030401,3,8747010201,66,2013,7,29,GOA,Gadus macrocephalus (Pacific cod),Pacific herring Clupea pallasii,143,201301,266,58.44,-138.28,118,123,7,15.5,6,650,384-142,7/29/13 0:00,230,3
11090886,8791030401,3,8791030701,66,2013,7,29,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201301,266,58.44,-138.28,118,123,7,15.5,6,650,384-142,7/29/13 0:00,178,3
11090894,8791030401,4,6179180105,62,2013,7,30,GOA,Gadus macrocephalus (Pacific cod),Spot prawn (shrimp) Pandalus platyceros,143,201301,274,57.19,-136.21,205,210,17,14.5,5.5,650,409-115,7/30/13 0:00,55,3
11090895,8791030401,2,8857040102,58,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Arrowtooth flounder Atheresthes stomias,143,201301,275,56.7,-135.84,208,213,7,12.3,5.5,650,413-104,7/31/13 0:00,40,3
11090895,8791030401,3,8857040102,50,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Arrowtooth flounder Atheresthes stomias,143,201301,275,56.7,-135.84,208,213,7,12.3,5.5,650,413-104,7/31/13 0:00,51,3
11090895,8791030401,3,8857040102,50,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Arrowtooth flounder Atheresthes stomias,143,201301,275,56.7,-135.84,208,213,7,12.3,5.5,650,413-104,7/31/13 0:00,42,3
11090896,8791030401,3,6179180100,42,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,276,56.92,-135.73,132,136,9,13.7,6,650,415-109,7/31/13 0:00,15,3
11090896,8791030401,3,6179180100,42,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,276,56.92,-135.73,132,136,9,13.7,6,650,415-109,7/31/13 0:00,18,3
11090896,8791030401,4,6179180100,45,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,276,56.92,-135.73,132,136,9,13.7,6,650,415-109,7/31/13 0:00,17,3
11090896,8791030401,4,6179180100,45,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,276,56.92,-135.73,132,136,9,13.7,6,650,415-109,7/31/13 0:00,13,3
11090896,8791030401,4,6179180100,45,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,276,56.92,-135.73,132,136,9,13.7,6,650,415-109,7/31/13 0:00,12,3
11090897,8791030401,1,8735010000,57,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Non-gadoid fish remains ,143,201301,277,56.57,-135.68,187,192,13,12.5,5.7,650,415-101,7/31/13 0:00,40,3
11090897,8791030401,3,6179180100,61,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,277,56.57,-135.68,187,192,13,12.5,5.7,650,415-101,7/31/13 0:00,13,3
11090897,8791030401,4,6179180104,60,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Yellow-leg pandalid (shrimp) Pandalus tridens,143,201301,277,56.57,-135.68,187,192,13,12.5,5.7,650,415-101,7/31/13 0:00,12,3
11090897,8791030401,4,6179180104,60,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Yellow-leg pandalid (shrimp) Pandalus tridens,143,201301,277,56.57,-135.68,187,192,13,12.5,5.7,650,415-101,7/31/13 0:00,13,3
11090897,8791030401,4,6179180105,60,2013,7,31,GOA,Gadus macrocephalus (Pacific cod),Spot prawn (shrimp) Pandalus platyceros,143,201301,277,56.57,-135.68,187,192,13,12.5,5.7,650,415-101,7/31/13 0:00,50,3
11090899,8791030401,1,6179180100,63,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,12,3
11090899,8791030401,1,6179180100,63,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,12,3
11090899,8791030401,1,6179180100,63,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,15,3
11090899,8791030401,1,6179180100,63,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,16,3
11090899,8791030401,2,6179180100,58,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,13,3
11090899,8791030401,2,6179180100,58,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,13,3
11090899,8791030401,2,6179180100,58,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,13,3
11090899,8791030401,2,6179180100,58,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,14,3
11090899,8791030401,2,6179180100,58,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,15,3
11090899,8791030401,2,6179180100,58,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,15,3
11090899,8791030401,2,6179180100,58,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,16,3
11090899,8791030401,2,6179180100,58,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,17,3
11090899,8791030401,4,6179180100,80,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,15,3
11090899,8791030401,5,6179180100,52,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,22,3
11090899,8791030401,5,6179180100,52,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,16,3
11090899,8791030401,5,6179180100,52,2013,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,279,56.24,-134.92,159,164,7,9.4,5.8,650,425-93,8/1/13 0:00,13,3
11090901,8791030401,1,6179180100,49,2013,8,2,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,281,55.75,-133.98,277,282,7,10.5,5.5,650,436-82,8/2/13 0:00,14,3
11090901,8791030401,1,6179180100,49,2013,8,2,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201301,281,55.75,-133.98,277,282,7,10.5,5.5,650,436-82,8/2/13 0:00,13,3
11128401,8791030401,1,8791030701,56,2015,6,24,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,131,57.89,-154.91,179,185,15,11.4,5.9,620,183-130,6/24/15 0:00,321.137,7
11128403,8791030401,1,6187010302,61,2015,6,25,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,133,58.06,-154.35,160,166,7,11.9,6,620,189-134,6/25/15 0:00,18,2
11128404,8791030401,1,6187010302,60,2015,6,25,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,134,58.31,-153.1,64,71,17,8.3,6.5,630,205-139,6/25/15 0:00,36,1
11128404,8791030401,1,6187010302,60,2015,6,25,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,134,58.31,-153.1,64,71,17,8.3,6.5,630,205-139,6/25/15 0:00,20,1
11128348,8791030401,4,8791030701,50,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,75,56.23,-156.02,222,228,10,10.3,5.1,620,169-93,6/14/15 0:00,318.197,7
11128349,8791030401,2,8791030701,41,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,145,3
11128349,8791030401,3,6179180100,55,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,12,3
11128349,8791030401,3,6179180100,55,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,11,3
11128349,8791030401,3,6179180100,55,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,11,3
11128349,8791030401,4,8791030701,66,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,150,3
11128349,8791030401,4,8791030701,66,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,175,3
11128349,8791030401,4,8791030701,66,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,195,3
11128349,8791030401,4,8791030701,66,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,160,3
11128349,8791030401,4,8791030701,66,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,170,3
11128349,8791030401,4,8791030701,66,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,177,3
11128349,8791030401,4,8791030701,66,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,146,3
11128349,8791030401,4,8791030701,66,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,160,3
11128349,8791030401,4,8791030701,66,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,170,3
11128349,8791030401,4,8791030701,66,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,76,55.88,-155.98,80,87,13,10,6.6,620,170-85,6/14/15 0:00,160,3
11128350,8791030401,4,8791030701,65,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,78,56.12,-156.7,69,76,18,7.6,6.5,620,161-91,6/14/15 0:00,130.464,7
11128350,8791030401,5,6179180000,47,2015,6,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,143,201501,78,56.12,-156.7,69,76,18,7.6,6.5,620,161-91,6/14/15 0:00,10,3
11128386,8791030401,1,6179180000,64,2015,6,21,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,143,201501,116,57.59,-154.64,189,195,10,11.6,5.9,620,186-124,6/21/15 0:00,15,3
11128386,8791030401,1,6179180000,64,2015,6,21,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,143,201501,116,57.59,-154.64,189,195,10,11.6,5.9,620,186-124,6/21/15 0:00,9,3
11128386,8791030401,2,8755030501,60,2015,6,21,GOA,Gadus macrocephalus (Pacific cod),Eulachon Thaleichthys pacificus ,143,201501,116,57.59,-154.64,189,195,10,11.6,5.9,620,186-124,6/21/15 0:00,170,3
11128386,8791030401,2,8755030501,60,2015,6,21,GOA,Gadus macrocephalus (Pacific cod),Eulachon Thaleichthys pacificus ,143,201501,116,57.59,-154.64,189,195,10,11.6,5.9,620,186-124,6/21/15 0:00,180,3
11128386,8791030401,3,6179180000,59,2015,6,21,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,143,201501,116,57.59,-154.64,189,195,10,11.6,5.9,620,186-124,6/21/15 0:00,10,3
11128386,8791030401,3,6179180000,59,2015,6,21,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,143,201501,116,57.59,-154.64,189,195,10,11.6,5.9,620,186-124,6/21/15 0:00,11,3
11128386,8791030401,3,8755030501,59,2015,6,21,GOA,Gadus macrocephalus (Pacific cod),Eulachon Thaleichthys pacificus ,143,201501,116,57.59,-154.64,189,195,10,11.6,5.9,620,186-124,6/21/15 0:00,165,3
11128391,8791030401,1,6187010302,47,2015,6,23,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,121,57.65,-153.93,182,188,7,12.9,6.2,630,195-125,6/23/15 0:00,19,2
11128392,8791030401,2,6187010302,43,2015,6,23,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,122,57.87,-153.9,158,168,9,10.6,6.2,630,195-130,6/23/15 0:00,21,3
11128392,8791030401,2,6179180100,43,2015,6,23,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201501,122,57.87,-153.9,158,168,9,10.6,6.2,630,195-130,6/23/15 0:00,15,3
11128392,8791030401,3,6179180000,46,2015,6,23,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,143,201501,122,57.87,-153.9,158,168,9,10.6,6.2,630,195-130,6/23/15 0:00,12,3
11128392,8791030401,4,8831080000,43,2015,6,23,GOA,Gadus macrocephalus (Pacific cod),Agonidae (poacher) ,143,201501,122,57.87,-153.9,158,168,9,10.6,6.2,630,195-130,6/23/15 0:00,39,3
11128392,8791030401,4,8735010000,43,2015,6,23,GOA,Gadus macrocephalus (Pacific cod),Non-gadoid fish remains ,143,201501,122,57.87,-153.9,158,168,9,10.6,6.2,630,195-130,6/23/15 0:00,40,3
11128394,8791030401,1,6179180100,44,2015,6,23,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201501,124,57.95,-153.91,190,196,13,11.6,5.8,630,195-131,6/23/15 0:00,16,3
11128399,8791030401,4,6188020101,50,2015,6,24,GOA,Gadus macrocephalus (Pacific cod),Helmet crab Telmessus cheiragonus,143,201501,129,57.81,-155.27,22,29,11,12,11.9,620,178-128,6/24/15 0:00,27,1
11128555,8791030401,4,8857040000,59,2015,7,29,GOA,Gadus macrocephalus (Pacific cod),Pleuronectidae (flatfish) ,143,201501,289,58.21,-137.1,113,119,14,14.2,6.8,650,398-137,7/29/15 0:00,100,3
11128555,8791030401,6,8793000000,50,2015,7,29,GOA,Gadus macrocephalus (Pacific cod),Zoarcoidei,143,201501,289,58.21,-137.1,113,119,14,14.2,6.8,650,398-137,7/29/15 0:00,54,3
11128555,8791030401,6,8793000000,50,2015,7,29,GOA,Gadus macrocephalus (Pacific cod),Zoarcoidei,143,201501,289,58.21,-137.1,113,119,14,14.2,6.8,650,398-137,7/29/15 0:00,60,3
11128555,8791030401,6,8793000000,50,2015,7,29,GOA,Gadus macrocephalus (Pacific cod),Zoarcoidei,143,201501,289,58.21,-137.1,113,119,14,14.2,6.8,650,398-137,7/29/15 0:00,45,3
11128555,8791030401,7,8842120000,55,2015,7,29,GOA,Gadus macrocephalus (Pacific cod),Stichaeidae (prickleback) ,143,201501,289,58.21,-137.1,113,119,14,14.2,6.8,650,398-137,7/29/15 0:00,97,3
11128439,8791030401,10,8857040000,44,2015,7,3,GOA,Gadus macrocephalus (Pacific cod),Pleuronectidae (flatfish) ,143,201501,171,58.33,-151.04,110,117,18,11.2,7.6,630,230-140,7/3/15 0:00,50,3
11128352,8791030401,4,6187010302,39,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,80,56.23,-156.99,91,98,8,9.6,6.3,620,158-93,6/15/15 0:00,12,1
11128352,8791030401,4,6187010302,39,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,80,56.23,-156.99,91,98,8,9.6,6.3,620,158-93,6/15/15 0:00,13,2
11128352,8791030401,4,6187010302,39,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,80,56.23,-156.99,91,98,8,9.6,6.3,620,158-93,6/15/15 0:00,12,2
11128352,8791030401,4,6187010302,39,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,80,56.23,-156.99,91,98,8,9.6,6.3,620,158-93,6/15/15 0:00,12,1
11128352,8791030401,4,6187010302,39,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,80,56.23,-156.99,91,98,8,9.6,6.3,620,158-93,6/15/15 0:00,16,1
11128352,8791030401,4,6179180100,39,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201501,80,56.23,-156.99,91,98,8,9.6,6.3,620,158-93,6/15/15 0:00,10,3
11128353,8791030401,4,6179180100,45,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201501,81,56.14,-156.95,87,94,10,9.4,6.8,620,158-91,6/15/15 0:00,10,3
11128405,8791030401,2,8793010703,56,2015,6,26,GOA,Gadus macrocephalus (Pacific cod),Shortfin eelpout Lycodes brevipes,143,201501,135,58.21,-153.08,132,138,7,9.7,6.4,630,205-137,6/26/15 0:00,130,3
11128405,8791030401,3,8793000000,69,2015,6,26,GOA,Gadus macrocephalus (Pacific cod),Zoarcoidei,143,201501,135,58.21,-153.08,132,138,7,9.7,6.4,630,205-137,6/26/15 0:00,85,3
11128405,8791030401,3,8793000000,69,2015,6,26,GOA,Gadus macrocephalus (Pacific cod),Zoarcoidei,143,201501,135,58.21,-153.08,132,138,7,9.7,6.4,630,205-137,6/26/15 0:00,63,3
11128354,8791030401,2,8791030701,72,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,82,55.95,-157.09,92,98,12,9.4,6,620,156-87,6/15/15 0:00,295,3
11128354,8791030401,2,8791030701,72,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,82,55.95,-157.09,92,98,12,9.4,6,620,156-87,6/15/15 0:00,190.778,7
11128354,8791030401,4,8791030701,49,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Walleye pollock Gadus chalcogrammus,143,201501,82,55.95,-157.09,92,98,12,9.4,6,620,156-87,6/15/15 0:00,110,3
11128356,8791030401,1,6187010302,57,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,84,56.21,-158.03,126,133,18,8.5,6.1,620,145-93,6/15/15 0:00,17,2
11128356,8791030401,1,6187010302,57,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,84,56.21,-158.03,126,133,18,8.5,6.1,620,145-93,6/15/15 0:00,16,2
11128356,8791030401,1,6187010302,57,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,84,56.21,-158.03,126,133,18,8.5,6.1,620,145-93,6/15/15 0:00,19,1
11128356,8791030401,1,6187010302,57,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,84,56.21,-158.03,126,133,18,8.5,6.1,620,145-93,6/15/15 0:00,15,1
11128356,8791030401,2,8793000000,51,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Zoarcoidei,143,201501,84,56.21,-158.03,126,133,18,8.5,6.1,620,145-93,6/15/15 0:00,65,3
11128406,8791030401,4,6187010302,48,2015,6,26,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,136,58.18,-153.25,55,61,9,10,6.8,630,203-136,6/26/15 0:00,18,3
11128406,8791030401,5,6187010302,43,2015,6,26,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201501,136,58.18,-153.25,55,61,9,10,6.8,630,203-136,6/26/15 0:00,16,3
11128406,8791030401,8,8842120000,52,2015,6,26,GOA,Gadus macrocephalus (Pacific cod),Stichaeidae (prickleback) ,143,201501,136,58.18,-153.25,55,61,9,10,6.8,630,203-136,6/26/15 0:00,190,3
11128407,8791030401,1,8755030501,58,2015,6,26,GOA,Gadus macrocephalus (Pacific cod),Eulachon Thaleichthys pacificus ,143,201501,137,58.12,-153.48,223,229,11,11.1,5.9,630,200-135,6/26/15 0:00,150,3
11128407,8791030401,1,6179180101,58,2015,6,26,GOA,Gadus macrocephalus (Pacific cod),Pink shrimp Pandalus eous,143,201501,137,58.12,-153.48,223,229,11,11.1,5.9,630,200-135,6/26/15 0:00,19,3
11128356,8791030401,2,8793000000,51,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Zoarcoidei,143,201501,84,56.21,-158.03,126,133,18,8.5,6.1,620,145-93,6/15/15 0:00,95,3
11128356,8791030401,2,8793000000,51,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Zoarcoidei,143,201501,84,56.21,-158.03,126,133,18,8.5,6.1,620,145-93,6/15/15 0:00,116,3
11128356,8791030401,2,6179180100,51,2015,6,15,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201501,84,56.21,-158.03,126,133,18,8.5,6.1,620,145-93,6/15/15 0:00,11,3
