Hauljoin, Pred_nodc, Pred_specn, Prey_nodc, Pred_len, Year, Month, day, region, Pred_name, Prey_Name, Vessel, Cruise, Haul, Rlat, Rlong, Gear_depth, Bottom_depth, Start_hour, Surface_temp, Gear_temp, INPFC_Area, Stationid, Start_date, Prey_sz1, Prey_sex
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,119,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,119,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,128,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,134,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,138,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,143,3
11015313,8827020101,23,8735010000,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,45,5
11015313,8827020101,23,8735010000,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,70,5
11015313,8827020101,23,8735010000,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,72,5
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,60,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,61,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,63,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,82,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,83,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,86,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,89,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,91,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,93,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,95,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,100,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,102,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,115,3
11015313,8827020101,23,8755030201,48,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,122,3
11015313,8827020101,25,8735010000,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,56,5
11015071,8827020101,3,8735010000,47,2007,6,22,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,143,200701,113,57.51,-155.55,293,299,18,7.3,4,620,175-122,6/22/07 0:00,67,3
11015071,8827020101,3,8791030701,47,2007,6,22,GOA,Anoplopoma fimbria (sablefish),Walleye pollock Gadus chalcogrammus,143,200701,113,57.51,-155.55,293,299,18,7.3,4,620,175-122,6/22/07 0:00,203.257,7
11015071,8827020101,3,8791030701,47,2007,6,22,GOA,Anoplopoma fimbria (sablefish),Walleye pollock Gadus chalcogrammus,143,200701,113,57.51,-155.55,293,299,18,7.3,4,620,175-122,6/22/07 0:00,235.875,7
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,81,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,82,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,82,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,82,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,82,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,84,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,85,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,86,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,87,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,88,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,90,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,90,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,91,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,91,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,92,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,93,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,93,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,94,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,94,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,95,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,95,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,98,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,98,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,98,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,98,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,99,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,99,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,100,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,100,
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,101,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,102,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,105,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,106,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,108,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,114,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,115,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,122,3
11015313,8827020101,24,8755030201,54,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,130,3
11015276,8827020101,34,8791030701,59,2003,7,6,GOA,Anoplopoma fimbria (sablefish),Walleye pollock Gadus chalcogrammus,147,200301,176,58.79,-152.48,177,184,18,10.4,6.8,630,212-149,7/6/03 0:00,359.358,
11015276,8827020101,33,8791030701,60,2003,7,6,GOA,Anoplopoma fimbria (sablefish),Walleye pollock Gadus chalcogrammus,147,200301,176,58.79,-152.48,177,184,18,10.4,6.8,630,212-149,7/6/03 0:00,359.358,
11015276,8827020101,37,8791030701,62,2003,7,6,GOA,Anoplopoma fimbria (sablefish),Walleye pollock Gadus chalcogrammus,147,200301,176,58.79,-152.48,177,184,18,10.4,6.8,630,212-149,7/6/03 0:00,362.298,
11015276,8827020101,32,8791030701,64,2003,7,6,GOA,Anoplopoma fimbria (sablefish),Walleye pollock Gadus chalcogrammus,147,200301,176,58.79,-152.48,177,184,18,10.4,6.8,630,212-149,7/6/03 0:00,260,5
11015276,8827020101,35,8791030701,68,2003,7,6,GOA,Anoplopoma fimbria (sablefish),Walleye pollock Gadus chalcogrammus,147,200301,176,58.79,-152.48,177,184,18,10.4,6.8,630,212-149,7/6/03 0:00,353.477,7
11015276,8827020101,35,8791030701,68,2003,7,6,GOA,Anoplopoma fimbria (sablefish),Walleye pollock Gadus chalcogrammus,147,200301,176,58.79,-152.48,177,184,18,10.4,6.8,630,212-149,7/6/03 0:00,374.058,7
11015276,8827020101,39,8747010201,66,2003,7,6,GOA,Anoplopoma fimbria (sablefish),Pacific herring Clupea pallasii,147,200301,176,58.79,-152.48,177,184,18,10.4,6.8,630,212-149,7/6/03 0:00,280,3
11015276,8827020101,38,8791030701,71,2003,7,6,GOA,Anoplopoma fimbria (sablefish),Walleye pollock Gadus chalcogrammus,147,200301,176,58.79,-152.48,177,184,18,10.4,6.8,630,212-149,7/6/03 0:00,309.377,7
11015313,8827020101,25,8735010000,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,60,5
11015313,8827020101,25,8735010000,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,69,5
11015313,8827020101,25,8735010000,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,72,5
11015313,8827020101,25,8735010000,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,77,5
11015313,8827020101,25,8735010000,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,78,5
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,66,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,71,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,74,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,82,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,85,
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,85,
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,89,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,90,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,92,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,93,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,94,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,95,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,101,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,102,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,110,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,111,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,113,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,116,3
11015313,8827020101,25,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,127,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,59,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,67,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,68,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,76,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,79,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,80,
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,80,
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,82,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,83,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,84,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,87,
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,87,
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,88,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,89,
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,89,
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,91,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,92,3
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,93,
11015313,8827020101,26,8755030201,50,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,93,
