YearHeader,Station,Purpose,Date,Stlkey,Year,O32_count,O32_weight,U32_weight,U32_count,Effective_skates_hauled,Max_depth_fm,Min_depth_fm,AvgNo_hook_skate,No_skates_hauled,Statarea,Year_Created,Total_halibut_count,Total_net_weight,Lat _Grid_target,Lon_Grid_target,Lat_fished,Lon_fished,Number_Records
2015,9323,Bering grid,25-Jul-15,20150950,2015,0,0,0,0,5.02,10,9,100,5,"590,165",2006,0,0,59.333,-165.317,59 20.12,165 19.05,1
2015,9403,Bering grid,5-Jul-15,20150824,2015,0,0,0,0,4.97,42,41,99,5,"590,171",2006,0,0,59.333,-171.183,59 20.00,171 11.02,1
2015,9404,Bering grid,5-Jul-15,20150823,2015,0,0,0,0,4.97,40,40,99,5,"593,171",2006,0,0,59.5,-171.183,59 30.00,171 10.87,1
2015,9414,Bering grid,10-Jul-15,20150831,2015,1,15,0,0,5.02,23,23,100,5,"603,169",2006,1,15,60.5,-169.333,60 29.96,169 20.00,1
2015,9415,Bering grid,11-Jul-15,20150832,2015,0,0,0,0,4.92,37,36,98,5,"600,171",2006,0,0,60.333,-171.367,60 20.03,171 22.00,1
2015,9416,Bering grid,11-Jul-15,20150833,2015,0,0,0,0,5.02,36,35,100,5,"603,171",2006,0,0,60.5,-171.367,60 29.98,171 22.00,1
2015,9417,Bering grid,31-Jul-15,20151103,2015,0,0,0,0,4.97,34,34,99,5,"600,173",2006,0,0,60.333,-173.4,60 20.00,173 24.00,1
2015,9423,Bering grid,12-Jul-15,20150834,2015,0,0,0,0,4.97,30,30,99,5,"610,171",2006,0,0,61.333,-171.5,61 20.00,171 29.98,1
2015,9424,Bering grid,12-Jul-15,20150835,2015,0,0,0,0,5.02,30,30,100,5,"613,171",2006,0,0,61.5,-171.5,61 30.00,171 29.95,1
2015,9425,Bering grid,13-Jul-15,20150836,2015,0,0,0,0,5.02,41,40,100,5,"610,173",2006,0,0,61.333,-173.583,61 19.99,173 35.00,1
2015,9426,Bering grid,13-Jul-15,20150837,2015,0,0,0,0,4.97,40,40,99,5,"613,173",2006,0,0,61.5,-173.583,61 30.02,173 35.01,1
2015,9427,Bering grid,14-Jul-15,20150839,2015,0,0,0,0,4.97,54,54,99,5,"610,175",2006,0,0,61.333,-175.667,61 20.02,175 39.98,1
2015,9428,Bering grid,14-Jul-15,20150838,2015,0,0,0,0,5.07,53,53,101,5,"613,175",2006,0,0,61.5,-175.667,61 29.99,175 40.00,1
2015,9523,Standard grid,28-Jul-15,20151096,2015,0,0,0,0,5.02,32,32,100,5,"600,172",2006,0,0,60.333,-172.067,60 19.95,172 04.00,1
2016,4204,Standard grid,18-Jun-16,20160204,2016,60,899,"1,211",147,5.96,46,40,99,6,260,1998,207,"2,110",58.333,-149.85,58 19.98,149 51.09,1
2016,4205,Standard grid,10-Jun-16,20160135,2016,102,"1,661","1,387",172,5.96,30,28,100,6,260,1998,274,"3,048",58.333,-150.167,58 20.00,150 10.12,1
2016,4277,Standard grid,2-Jun-16,20160074,2016,23,303,721,100,5.96,41,38,99,6,260,1998,123,"1,025",58.333,-151.433,58 20.00,151 26.24,1
2016,4366,Standard grid,14-Jun-16,20161269,2016,14,220,895,143,6.02,45,40,100,6,261,1998,157,"1,114",59.333,-152.15,59 19.92,152 11.82,1
2016,4306,Standard grid,6-Jul-16,20160501,2016,16,239,537,84,5.96,35,35,99,6,280,1998,100,776,56.833,-152.883,56 50.14,152 53.01,1
2016,4213,Standard grid,9-Jun-16,20160133,2016,7,81,616,86,5.96,50,48,100,6,260,1998,93,697,58.5,-150.483,58 30.02,150 28.77,1
2016,5129,Standard grid,14-Jun-16,20161241,2016,16,265,825,138,5.96,52,47,99,6,310,1998,154,"1,091",55.667,-158.683,55 40.03,158 40.95,1
2016,4264,Standard grid,5-Jun-16,20160084,2016,27,425,"1,192",167,6.02,45,44,100,6,260,1998,194,"1,617",58,-151.1,57 59.97,151 06.03,1
2016,3048,Standard grid,21-Jun-16,20160314,2016,18,280,579,80,5.9,67,63,98,6,150,1998,98,859,55.333,-134.017,55 20.00,134 01.05,1
2016,4375,Standard grid,31-May-16,20160001,2016,57,"1,065",714,103,6.02,27,27,100,6,261,1998,160,"1,779",59.833,-152.183,59 49.74,152 11.06,1
2016,5107,Standard grid,13-Jun-16,20161237,2016,51,"1,070",818,120,5.96,44,43,99,6,310,1998,171,"1,887",55.167,-157.817,55 09.99,157 49.11,1
2016,4298,Standard grid,22-Jun-16,20160666,2016,32,576,993,156,5.96,39,38,99,6,280,1998,188,"1,569",56.667,-152.867,56 39.91,152 51.97,1
2016,4254,Standard grid,5-Jun-16,20160082,2016,23,348,944,124,5.96,48,44,99,6,260,1998,147,"1,293",57.833,-150.783,57 49.89,150 47.01,1
2016,4255,Standard grid,5-Jun-16,20160081,2016,53,"1,277","1,250",178,5.96,40,39,99,6,270,1998,231,"2,527",57.833,-151.1,57 50.02,151 05.76,1
2016,4296,Standard grid,2-Aug-16,20160871,2016,89,"1,756",345,44,5.96,31,24,99,6,280,1998,133,"2,102",56.667,-152.25,56 40.00,152 15.63,1
2016,4270,Standard grid,9-Jun-16,20160114,2016,75,"1,286","1,279",172,6.02,68,60,100,6,260,1998,247,"2,565",58.167,-150.483,58 09.93,150 29.05,1
2016,4257,Standard grid,4-Jun-16,20160079,2016,7,126,"1,057",177,5.96,33,27,99,6,270,1998,184,"1,183",57.833,-151.717,57 49.89,151 42.97,1
2016,4310,Standard grid,29-Jul-16,20160863,2016,16,285,544,75,5.96,45,44,99,6,280,1998,91,829,57,-151.983,57 00.24,151 58.95,1
2016,4246,Standard grid,8-Jun-16,20160110,2016,19,275,826,117,5.96,52,49,99,6,260,1998,136,"1,102",57.667,-150.467,57 40.19,150 27.99,1
2016,5106,Standard grid,11-Jun-16,20161230,2016,87,"1,642","1,036",140,6.02,48,47,99,6,310,1998,227,"2,677",55.167,-157.533,55 10.00,157 31.89,1
2016,4303,Standard grid,30-Jul-16,20160866,2016,107,"2,550",818,108,6.02,43,40,99,6,280,1998,215,"3,367",56.833,-151.967,56 50.00,151 57.52,1
2016,5113,Standard grid,13-Jun-16,20161238,2016,12,233,868,147,5.96,46,44,99,6,310,1998,159,"1,102",55.333,-157.817,55 19.98,157 49.01,1
2016,5218,Standard grid,18-Jun-16,20160169,2016,27,517,593,96,5.96,58,54,100,6,320,1998,123,"1,110",54.667,-160.433,54 40.07,160 26.00,1
2016,5133,Standard grid,20-Jun-16,20161246,2016,49,856,517,74,5.96,45,43,99,6,310,1998,123,"1,373",55.833,-158.083,55 49.99,158 05.06,1
2016,4291,Standard grid,22-Jun-16,20160665,2016,103,"2,525",656,83,5.96,31,27,99,6,280,1998,186,"3,181",56.5,-152.85,56 30.00,152 51.11,1
2016,5123,Standard grid,9-Jun-16,20161219,2016,51,807,"1,120",167,5.9,51,50,99,6,300,1998,218,"1,927",55.667,-156.917,55 40.03,156 54.93,1
2016,4371,Standard grid,14-Jun-16,20161268,2016,14,218,815,115,5.96,25,23,99,6,261,1998,129,"1,033",59.5,-152.15,59 29.86,152 08.97,1
2016,4304,Standard grid,1-Aug-16,20160869,2016,25,421,864,112,5.96,55,48,99,6,280,1998,137,"1,285",56.833,-152.267,56 50.02,152 16.02,1
2016,5109,Standard grid,8-Jun-16,20161218,2016,74,"1,097","1,030",140,5.96,66,63,99,6,300,1998,214,"2,127",55.333,-156.65,55 19.87,156 39.02,1
2016,4256,Standard grid,4-Jun-16,20160080,2016,17,422,986,158,5.96,29,28,99,6,270,1998,175,"1,408",57.833,-151.4,57 49.98,151 24.04,1
2016,5110,Standard grid,8-Jun-16,20161215,2016,49,717,"1,187",161,5.96,52,51,99,6,300,1998,210,"1,904",55.333,-156.933,55 19.89,156 56.01,1
2016,3030,Standard grid,7-Jun-16,20160267,2016,18,914,442,70,5.9,58,55,99,6,140,1998,88,"1,356",55,-133.717,55 00.00,133 43.03,1
2016,4212,Standard grid,10-Jun-16,20160136,2016,45,695,509,66,5.96,52,50,100,6,260,1998,111,"1,204",58.5,-150.167,58 30.01,150 09.76,1
2016,4329,Standard grid,21-Jul-16,20160845,2016,1,21,605,95,5.96,37,36,99,6,270,1998,96,626,57.667,-151.717,57 39.94,151 42.64,1
2016,5112,Standard grid,10-Jun-16,20161226,2016,29,507,"1,221",191,5.96,48,47,99,6,310,1998,220,"1,727",55.333,-157.517,55 19.83,157 31.01,1
2016,4325,Standard grid,19-Jun-16,20160223,2016,49,"1,003",874,111,5.96,44,42,99,6,270,1998,160,"1,877",57.5,-151.083,57 29.96,151 05.01,1
2016,4316,Standard grid,27-Jul-16,20160858,2016,57,"1,143",692,90,5.9,42,36,98,6,270,1998,147,"1,835",57.167,-151.683,57 10.08,151 41.00,1
2016,4295,Standard grid,30-Jul-16,20160867,2016,197,"3,972",985,114,5.96,37,28,99,6,280,1998,311,"4,957",56.667,-151.95,56 40.20,151 57.11,1
2016,4357,Standard grid,15-Jun-16,20161271,2016,43,815,504,60,6.02,81,70,99,6,261,1998,103,"1,319",59,-152.117,59 00.05,152 07.65,1
2016,4311,Standard grid,1-Aug-16,20160868,2016,35,643,777,114,5.9,41,40,98,6,280,1998,149,"1,421",57,-152.283,56 59.87,152 17.05,1
2016,4288,Standard grid,24-Jun-16,20160673,2016,37,810,341,44,5.9,35,31,99,6,280,1998,81,"1,151",56.333,-153.433,56 19.96,153 25.98,1
2016,5155,Standard grid,14-Jun-16,20160179,2016,23,396,587,92,5.96,57,51,100,6,310,1998,115,983,54.833,-158.7,54 50.03,158 42.27,1
2016,4253,Standard grid,8-Jun-16,20160111,2016,112,"1,886","1,241",159,6.02,52,50,100,6,260,1998,271,"3,128",57.833,-150.467,57 49.91,150 27.95,1
2016,5219,Standard grid,18-Jun-16,20160168,2016,34,519,786,116,5.96,55,50,100,6,330,1998,150,"1,306",54.667,-160.717,54 40.11,160 42.98,1
2016,4322,Standard grid,27-Jul-16,20160856,2016,32,893,421,64,5.96,35,34,98,6,270,1998,96,"1,314",57.333,-151.683,57 20.06,151 41.00,1
2016,5153,Standard grid,4-Jun-16,20160085,2016,46,652,756,107,6.02,81,53,100,6,310,1998,153,"1,408",54.833,-158.117,54 50.02,158 07.08,1
2016,4197,Standard grid,19-Jun-16,20160206,2016,123,"1,992",520,60,5.9,64,62,99,6,250,1998,183,"2,512",58.167,-149.217,58 09.96,149 13.06,1
2016,4247,Standard grid,15-Jun-16,20160211,2016,128,"2,355","1,295",156,5.96,48,45,99,6,270,1998,284,"3,650",57.667,-150.783,57 39.97,150 47.03,1
2016,5210,Standard grid,26-Jun-16,20160381,2016,47,917,503,82,5.96,39,36,100,6,330,1998,129,"1,419",54.5,-161.583,54 30.09,161 34.95,1
2016,4274,Standard grid,2-Jun-16,20160072,2016,66,"1,394",505,66,6.02,36,34,100,6,270,1998,132,"1,899",58.167,-151.733,58 09.95,151 42.11,1
2016,5108,Standard grid,13-Jun-16,20161236,2016,38,588,984,154,5.96,60,54,99,6,310,1998,192,"1,572",55.167,-158.117,55 10.01,158 07.06,1
2016,5117,Standard grid,8-Jun-16,20161216,2016,152,"2,503",924,117,5.96,50,48,99,6,300,1998,269,"3,427",55.5,-156.917,55 30.01,156 54.93,1
2016,5111,Standard grid,10-Jun-16,20161225,2016,38,686,"1,210",190,5.96,50,50,99,6,310,1998,228,"1,897",55.333,-157.233,55 19.99,157 14.00,1
2016,4372,Standard grid,31-May-16,20160003,2016,1,13,64,9,6.02,32,29,100,6,261,1998,10,77,59.5,-152.483,59 30.09,152 28.91,1
2016,4361,Standard grid,15-Jun-16,20161270,2016,47,745,891,109,6.02,78,75,100,6,261,1998,156,"1,637",59.167,-152.133,59 09.99,152 07.88,1
2016,5105,Standard grid,11-Jun-16,20161229,2016,22,322,882,142,6.02,65,61,99,6,310,1998,164,"1,203",55.167,-157.233,55 10.01,157 14.01,1
2016,3025,Standard grid,9-Jun-16,20160272,2016,85,"1,855",973,119,6.08,79,73,101,6,140,1998,204,"2,828",54.833,-133.717,54 50.01,133 43.04,1
2016,5152,Standard grid,10-Jun-16,20160108,2016,49,940,615,94,6.02,50,49,100,6,320,1998,143,"1,555",54.667,-160.15,54 40.03,160 08.74,1
2016,5010,Standard grid,2-Jul-16,20160690,2016,44,890,375,53,5.84,52,48,97,6,290,1998,97,"1,265",56.167,-154.483,56 09.98,154 29.19,1
2016,5130,Standard grid,9-Jun-16,20161222,2016,7,88,587,110,6.02,57,55,100,6,300,1998,117,675,55.833,-157.2,55 50.01,157 12.23,1
2016,5118,Standard grid,10-Jun-16,20161224,2016,47,863,506,78,6.02,49,49,99,6,300,1998,125,"1,369",55.5,-157.217,55 29.99,157 12.96,1
2016,4309,Standard grid,29-Jul-16,20160864,2016,146,"3,081",863,97,5.9,42,36,98,6,270,1998,243,"3,944",57,-151.667,57 00.01,151 40.25,1
2016,5216,Standard grid,3-Jul-16,20160571,2016,12,165,250,48,5.96,52,49,100,6,340,1998,60,415,54.5,-163.883,54 29.99,163 53.35,1
2016,4356,Standard grid,13-Jun-16,20161266,2016,19,302,"1,101",148,6.02,77,66,100,6,260,1998,167,"1,403",59,-151.8,58 59.83,151 47.69,1
2016,5114,Standard grid,13-Jun-16,20161235,2016,10,137,666,109,5.86,62,58,98,6,310,1998,119,804,55.333,-158.1,55 20.01,158 05.97,1
2016,3047,Standard grid,22-Jun-16,20160313,2016,30,888,372,51,5.96,41,39,99,6,151,1998,81,"1,260",55.333,-133.733,55 20.00,133 44.00,1
2016,4269,Standard grid,18-Jun-16,20160222,2016,77,"1,092",938,108,5.96,130,91,99,6,260,1998,185,"2,031",58.167,-150.167,58 08.60,150 09.98,1
2016,4293,Standard grid,24-Jun-16,20160672,2016,43,794,871,122,5.96,55,48,99,6,280,1998,165,"1,665",56.5,-153.45,56 29.98,153 27.12,1
2016,5124,Standard grid,9-Jun-16,20161220,2016,12,192,660,109,5.96,48,47,99,6,300,1998,121,853,55.667,-157.217,55 40.01,157 13.08,1
2016,4208,Standard grid,17-Jun-16,20160198,2016,82,"1,410",844,108,5.9,62,61,99,6,250,1998,190,"2,254",58.5,-148.883,58 30.01,148 52.95,1
2016,5125,Standard grid,21-Jun-16,20161252,2016,25,422,649,109,5.96,55,53,99,6,300,1998,134,"1,071",55.667,-157.5,55 39.99,157 30.06,1
2016,5222,Standard grid,23-Jun-16,20160372,2016,49,"1,212",248,43,6.02,40,25,100,6,330,1998,92,"1,460",54.667,-161.583,54 39.98,161 35.05,1
2016,5220,Standard grid,25-Jun-16,20160379,2016,21,330,493,85,5.96,54,45,99,6,330,1998,106,823,54.667,-161.017,54 39.95,161 01.00,1
2016,4326,Standard grid,22-Jul-16,20160848,2016,21,328,734,90,6.02,83,47,99,6,270,1998,111,"1,063",57.5,-151.383,57 29.91,151 23.03,1
2016,5132,Standard grid,22-Jun-16,20161254,2016,25,379,818,129,5.96,70,59,99,6,310,1998,154,"1,198",55.833,-157.8,55 49.92,157 47.99,1
2016,4198,Standard grid,18-Jun-16,20160202,2016,43,591,499,66,5.96,67,52,99,6,260,1998,109,"1,090",58.167,-149.533,58 09.92,149 32.02,1
2016,4275,Standard grid,10-Jun-16,20160116,2016,4,48,305,48,5.96,37,36,99,6,260,1998,52,352,58.333,-150.8,58 20.02,150 48.10,1
2016,5120,Standard grid,21-Jun-16,20161251,2016,30,459,917,142,6.02,54,51,99,6,310,1998,172,"1,376",55.5,-157.8,55 30.00,157 48.01,1
2016,4201,Standard grid,17-Jun-16,20160199,2016,44,621,809,99,6.02,69,68,100,6,250,1998,143,"1,431",58.333,-148.9,58 20.01,148 54.12,1
2016,5164,Standard grid,19-Jun-16,20160173,2016,31,592,322,48,5.96,68,53,100,6,320,1998,79,914,55,-160.45,54 59.95,160 27.16,1
2016,5214,Standard grid,2-Jul-16,20160567,2016,48,828,313,52,6.02,46,35,100,6,340,1998,100,"1,141",54.5,-163.3,54 29.79,163 18.00,1
2016,5165,Standard grid,19-Jun-16,20160172,2016,16,405,226,45,6.02,53,46,100,6,320,1998,61,631,55,-160.733,54 59.98,160 43.81,1
2016,4196,Standard grid,19-Jun-16,20160207,2016,113,"1,736",580,69,5.84,70,68,99,6,250,1998,182,"2,316",58.167,-148.9,58 09.86,148 54.45,1
2016,5001,Standard grid,25-Jun-16,20160675,2016,76,"1,222",794,102,5.96,57,49,99,6,290,1998,178,"2,016",56,-153.6,56 00.11,153 36.00,1
2016,5244,Standard grid,11-Jun-16,20160446,2016,24,375,872,128,6.02,68,64,100,6,290,1998,152,"1,247",55.833,-155.117,55 50.01,155 06.73,1
2016,5015,Standard grid,26-Jun-16,20160678,2016,22,427,663,105,5.96,51,48,99,6,290,1998,127,"1,090",56.333,-153.85,56 20.01,153 51.09,1
2016,2153,Standard grid,21-Jun-16,20160366,2016,20,273,609,85,5.96,41,36,100,6,132,1998,105,882,54.167,-132,54 10.02,131 59.91,1
2016,5176,Standard grid,8-Jun-16,20160101,2016,8,96,696,107,6.02,63,53,100,6,310,1998,115,792,55.5,-158.983,55 29.99,158 59.27,1
2016,4292,Standard grid,24-Jul-16,20160853,2016,22,301,451,60,5.9,41,40,98,6,280,1998,82,751,56.5,-153.15,56 29.97,153 08.19,1
2016,5215,Standard grid,2-Jul-16,20160570,2016,15,326,300,62,5.96,57,53,100,6,340,1998,77,626,54.5,-163.583,54 30.02,163 34.98,1
2016,4243,Standard grid,15-Jun-16,20160212,2016,50,917,"1,171",148,5.9,53,52,98,6,270,1998,198,"2,088",57.5,-150.767,57 29.95,150 46.03,1
2016,4178,Standard grid,3-Jul-16,20160782,2016,38,852,874,121,5.96,54,51,100,6,240,1998,159,"1,727",59.5,-148.55,59 29.99,148 33.20,1
2016,4320,Standard grid,28-Jul-16,20160860,2016,53,"1,005",737,90,5.96,51,50,98,6,270,1998,143,"1,742",57.333,-151.067,57 19.89,151 03.98,1
2016,4265,Standard grid,3-Jun-16,20160077,2016,17,243,"1,038",144,5.96,52,42,99,6,270,1998,161,"1,281",58,-151.417,58 00.11,151 24.98,1
2016,5119,Standard grid,10-Jun-16,20161223,2016,19,371,578,101,5.96,53,52,99,6,310,1998,120,949,55.5,-157.517,55 30.01,157 31.05,1
2016,4367,Standard grid,2-Jun-16,20160007,2016,1,13,356,61,6.02,42,38,100,6,261,1998,62,369,59.333,-152.467,59 19.98,152 28.12,1
2016,5217,Standard grid,3-Jul-16,20160572,2016,18,231,394,61,6.02,55,50,100,6,340,1998,79,624,54.5,-164.167,54 30.00,164 10.26,1
2016,4317,Standard grid,29-Jul-16,20160862,2016,38,787,653,94,5.96,38,37,99,6,270,1998,132,"1,440",57.167,-151.983,57 09.87,151 58.96,1
2016,5009,Standard grid,1-Jul-16,20160688,2016,22,321,376,58,5.9,66,63,98,6,290,1998,80,697,56.167,-154.183,56 09.88,154 11.00,1
2016,4206,Standard grid,9-Jun-16,20160132,2016,9,162,809,120,5.96,33,31,100,6,260,1998,129,971,58.333,-150.483,58 20.00,150 28.84,1
2016,5134,Standard grid,20-Jun-16,20161247,2016,42,675,684,103,5.96,65,57,99,6,310,1998,145,"1,359",55.833,-158.383,55 49.99,158 23.08,1
2016,4249,Standard grid,21-Jul-16,20160846,2016,10,228,675,106,5.96,35,34,99,6,270,1998,116,903,57.667,-151.4,57 39.97,151 24.00,1
2016,4199,Standard grid,18-Jun-16,20160203,2016,30,459,926,115,5.96,95,63,100,6,260,1998,145,"1,385",58.167,-149.85,58 09.63,149 51.08,1
2016,5226,Standard grid,25-Jun-16,20160378,2016,13,185,379,64,6.02,60,55,100,6,330,1998,77,564,54.833,-161.017,54 49.98,161 01.19,1
2016,5225,Standard grid,19-Jun-16,20160171,2016,10,186,258,41,6.02,58,52,100,6,320,1998,51,444,54.833,-160.733,54 50.02,160 43.98,1
2016,3051,Standard grid,23-Jun-16,20160316,2016,40,"1,184",357,46,5.96,53,48,99,6,151,1998,86,"1,540",55.5,-134.017,55 30.00,134 01.02,1
2016,5195,Standard grid,17-Jun-16,20160166,2016,26,429,542,79,6.02,73,66,100,6,330,1998,105,971,54.333,-160.433,54 20.07,160 26.00,1
2016,5246,Standard grid,7-Jun-16,20160435,2016,74,"1,103",722,94,6.02,64,51,100,6,300,1998,168,"1,825",55.833,-156.017,55 49.84,156 01.09,1
2016,5131,Standard grid,9-Jun-16,20161221,2016,28,416,615,104,6.02,58,54,99,6,300,1998,132,"1,030",55.833,-157.5,55 49.92,157 30.01,1
2016,5168,Standard grid,13-Jun-16,20160175,2016,19,261,463,69,6.02,81,66,100,6,310,1998,88,724,55.167,-158.983,55 09.98,158 59.09,1
2016,4248,Standard grid,19-Jun-16,20160224,2016,51,735,989,132,5.96,41,39,99,6,270,1998,183,"1,725",57.667,-151.083,57 39.90,151 05.07,1
2016,5201,Standard grid,28-Jun-16,20160390,2016,60,"1,686",280,46,5.96,32,31,100,6,330,1998,106,"1,966",54.333,-162.15,54 20.03,162 08.99,1
2016,2079,Standard grid,4-Aug-16,20161344,2016,5,65,233,32,5.96,67,42,100,6,102,1998,37,298,51.833,-128.7,51 49.89,128 42.00,1
2016,5149,Standard grid,16-Jun-16,20160188,2016,26,536,466,74,6.02,41,39,100,6,320,1998,100,"1,002",54.667,-159.283,54 40.13,159 17.04,1
2016,4195,Standard grid,19-Jun-16,20160205,2016,176,"2,707","1,126",128,5.9,76,73,98,6,250,1998,304,"3,833",58,-149.217,58 00.51,149 09.95,1
2016,5161,Standard grid,5-Jun-16,20160091,2016,31,477,605,89,6.02,74,65,100,6,310,1998,120,"1,082",55,-158.7,55 00.03,158 42.01,1
2016,5100,Standard grid,12-Jun-16,20161234,2016,108,"2,052",926,115,6.02,46,44,100,6,310,1998,223,"2,978",55,-157.833,55 00.01,157 50.04,1
2016,5198,Standard grid,26-Jun-16,20160383,2016,39,576,617,86,6.02,60,58,100,6,330,1998,125,"1,193",54.333,-161.283,54 20.00,161 17.12,1
2016,5197,Standard grid,22-Jun-16,20160369,2016,16,218,483,74,6.02,77,67,100,6,330,1998,90,702,54.333,-161,54 19.95,161 00.03,1
2016,4228,Standard grid,3-Jun-16,20160029,2016,25,345,423,54,5.96,64,53,99,6,260,1998,79,768,58.833,-151.467,58 50.00,151 27.91,1
2016,4238,Standard grid,2-Jun-16,20160024,2016,48,710,"1,060",141,5.9,35,27,99,6,260,1998,189,"1,770",59.167,-151.15,59 10.00,151 08.63,1
2016,4035,Standard grid,13-Aug-16,20161280,2016,92,"2,635",415,49,6.08,105,104,101,6,200,1998,141,"3,049",58.667,-140.017,58 40.00,140 00.95,1
2016,2159,Standard grid,14-Jul-16,20161112,2016,29,453,370,47,5.96,49,38,100,6,133,1998,76,823,54.333,-131.15,54 22.00,131 09.13,1
2016,4362,Standard grid,2-Jun-16,20160008,2016,1,12,196,30,6.02,63,47,100,6,261,1998,31,208,59.167,-152.45,59 10.14,152 27.01,1
2016,5266,Standard grid,19-Jun-16,20160460,2016,45,"1,004",534,79,6.02,47,35,99,6,300,1998,124,"1,537",56.333,-157.467,56 19.97,157 28.20,1
2016,5018,Standard grid,29-Jun-16,20160680,2016,8,119,186,32,5.96,28,23,99,6,290,1998,40,305,56.333,-155.367,56 20.01,155 22.43,1
2016,5209,Standard grid,26-Jun-16,20160382,2016,12,198,482,79,5.96,71,54,100,6,330,1998,91,680,54.5,-161.3,54 30.00,161 18.16,1
2016,4327,Standard grid,22-Jul-16,20160847,2016,17,239,886,113,6.02,81,55,99,6,270,1998,130,"1,125",57.5,-151.7,57 30.18,151 42.00,1
2016,5143,Standard grid,15-Jun-16,20160185,2016,56,847,782,95,5.96,66,58,100,6,320,1998,151,"1,629",54.5,-159.567,54 30.09,159 34.01,1
2016,4307,Standard grid,6-Jul-16,20160502,2016,41,608,810,111,5.78,62,43,96,6,280,1998,152,"1,418",56.833,-153.183,56 50.09,153 10.68,1
2016,5011,Standard grid,2-Jul-16,20160689,2016,15,212,578,78,5.84,49,38,97,6,290,1998,93,791,56.167,-154.783,56 10.04,154 47.10,1
2016,5148,Standard grid,14-Jun-16,20160181,2016,45,701,599,85,6.02,50,49,100,6,320,1998,130,"1,300",54.667,-159,54 39.99,159 00.31,1
2016,4286,Standard grid,24-Jul-16,20160855,2016,111,"1,762",725,94,5.96,77,39,98,6,280,1998,205,"2,487",56.333,-152.833,56 19.99,152 50.37,1
2016,5250,Standard grid,11-Jun-16,20160445,2016,9,188,214,39,6.02,27,23,99,6,300,1998,48,402,56,-155.7,56 00.07,155 41.67,1
2016,5264,Standard grid,18-Jun-16,20160456,2016,26,410,485,74,5.96,65,62,99,6,300,1998,100,895,56.333,-156.867,56 19.99,156 52.46,1
2016,5251,Standard grid,15-Jun-16,20160448,2016,19,287,497,78,6.02,43,40,99,6,300,1998,97,784,56,-156,56 00.03,155 59.95,1
2016,5204,Standard grid,3-Jul-16,20160574,2016,13,175,363,59,5.96,61,61,100,6,340,1998,72,538,54.333,-163.85,54 20.13,163 51.02,1
2016,5177,Standard grid,6-Jun-16,20160095,2016,17,247,642,96,6.02,71,62,100,6,320,1998,113,889,55.5,-159.283,55 29.81,159 17.07,1
2016,4318,Standard grid,23-Jul-16,20160850,2016,30,529,548,84,5.96,46,42,99,6,280,1998,114,"1,077",57.167,-152.3,57 09.99,152 18.24,1
2016,4234,Standard grid,2-Jun-16,20160026,2016,31,531,678,84,5.9,75,64,98,6,260,1998,115,"1,209",59,-151.467,59 00.00,151 27.88,1
2016,4207,Standard grid,17-Jun-16,20160201,2016,101,"1,526",905,109,5.9,90,66,99,6,250,1998,210,"2,431",58.5,-148.567,58 29.99,148 34.22,1
2016,5240,Standard grid,10-Jun-16,20160442,2016,36,522,370,51,6.02,72,68,100,6,300,1998,87,892,55.667,-155.733,55 40.03,155 44.31,1
2016,5147,Standard grid,14-Jun-16,20160180,2016,48,752,471,65,6.02,57,55,100,6,320,1998,113,"1,222",54.667,-158.7,54 40.02,158 42.15,1
2016,4321,Standard grid,22-Jul-16,20160849,2016,67,"1,025","1,523",176,5.96,77,71,99,6,270,1998,243,"2,548",57.333,-151.383,57 20.12,151 22.98,1
2016,5099,Standard grid,11-Jun-16,20161227,2016,55,783,714,95,5.96,56,55,99,6,310,1998,150,"1,497",55,-157.533,55 00.01,157 32.16,1
2016,4266,Standard grid,4-Jun-16,20160078,2016,25,376,"1,324",168,5.96,66,56,99,6,270,1998,193,"1,700",58,-151.733,57 59.86,151 43.99,1
2016,5145,Standard grid,17-Jun-16,20160189,2016,9,127,591,95,6.02,68,64,100,6,320,1998,104,718,54.5,-160.15,54 29.83,160 08.98,1
2016,4315,Standard grid,27-Jul-16,20160857,2016,76,"1,111","1,027",119,5.9,72,66,98,6,270,1998,195,"2,139",57.167,-151.367,57 10.00,151 22.11,1
2016,6044,Standard grid,7-Jul-16,20160787,2016,15,422,137,25,5.96,50,45,99,6,360,1998,40,559,53.667,-166.067,53 39.90,166 04.37,1
2016,5135,Standard grid,22-Jun-16,20161256,2016,28,439,925,137,6.02,77,61,99,6,300,1998,165,"1,364",56,-157.483,56 00.01,157 28.95,1
2016,4231,Standard grid,4-Jun-16,20160032,2016,6,84,128,16,5.96,66,63,99,6,260,1998,22,211,59,-150.5,59 00.00,150 30.07,1
2016,5045,Standard grid,15-Jul-16,20160522,2016,20,324,947,132,5.96,68,46,99,6,290,1998,152,"1,272",57.333,-155.867,57 20.08,155 51.99,1
2016,5221,Standard grid,25-Jun-16,20160380,2016,13,180,556,82,6.02,81,70,100,6,330,1998,95,736,54.667,-161.3,54 39.98,161 18.07,1
2016,6059,Standard grid,6-Jun-16,20160154,2016,10,147,299,56,5.96,54,53,99,6,350,1998,66,446,54,-164.667,53 59.98,164 39.99,1
2016,4024,Standard grid,5-Aug-16,20161184,2016,3,74,0,0,5.96,65,63,100,6,190,1998,3,74,58.5,-138.433,58 30.00,138 26.00,1
